segment,name,exchange,isin,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,trading_symbol,short_name,qty_multiplier,security_type,intraday_margin,intraday_leverage,Is present in nifty?,instrument_key
NSE_EQ,AGARWAL INDS CORP LTD.,NSE,INE204E01012,EQ,NSE_EQ|INE204E01012,1,100000,3389,5,AGARIND,Agarwal Inds Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE204E01012
NSE_EQ,HERO MOTOCORP LIMITED,NSE,INE158A01026,EQ,NSE_EQ|INE158A01026,1,100000,1348,50,HEROMOTOCO,Hero MotoCorp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE158A01026
NSE_EQ,ITC LTD,NSE,INE154A01025,EQ,NSE_EQ|INE154A01025,1,100000,1660,5,ITC,ITC,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE154A01025
NSE_EQ,LATENT VIEW ANALYTICS LTD,NSE,INE0I7C01011,EQ,NSE_EQ|INE0I7C01011,1,100000,6818,5,LATENTVIEW,Latent View Analytics,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0I7C01011
NSE_EQ,KPR MILL LTD.,NSE,INE930H01031,EQ,NSE_EQ|INE930H01031,1,100000,14912,10,KPRMILL,KPR Mill,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE930H01031
NSE_EQ,AURUM PROPTECH LIMITED,NSE,INE898S01029,EQ,NSE_EQ|INE898S01029,1,100000,10310,1,AURUM,Aurum Proptech,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE898S01029
NSE_EQ,ICICI LOMBARD GIC LIMITED,NSE,INE765G01017,EQ,NSE_EQ|INE765G01017,1,100000,21770,10,ICICIGI,ICICI Lombard General Insurance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE765G01017
NSE_EQ,REPCO HOME FINANCE LTD,NSE,INE612J01015,EQ,NSE_EQ|INE612J01015,1,100000,29598,5,REPCOHOME,Repco Home Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE612J01015
NSE_EQ,SHIVALIK BIMETAL CON. LTD,NSE,INE386D01027,EQ,NSE_EQ|INE386D01027,1,100000,4656,5,SBCL,Shivalik Bimetal Con,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE386D01027
NSE_EQ,SAVITA OIL TECHNOLO. LTD,NSE,INE035D01020,EQ,NSE_EQ|INE035D01020,1,100000,3021,5,SOTL,Savita Oil Techno,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE035D01020
NSE_EQ,IRCON INTERNATIONAL LTD,NSE,INE962Y01021,EQ,NSE_EQ|INE962Y01021,1,100000,4986,1,IRCON,Ircon International,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE962Y01021
NSE_EQ,MATRIMONY.COM LIMITED,NSE,INE866R01028,EQ,NSE_EQ|INE866R01028,1,100000,21726,5,MATRIMONY,Matrimony.com,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE866R01028
NSE_EQ,ONE POINT ONE SOL LTD,NSE,INE840Y01029,EQ,NSE_EQ|INE840Y01029,1,100000,9939,1,ONEPOINT,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE840Y01029
NSE_EQ,BERGER PAINTS (I) LTD,NSE,INE463A01038,EQ,NSE_EQ|INE463A01038,1,100000,404,5,BERGEPAINT,Berger Paints,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE463A01038
NSE_EQ,WAAREE ENERGIES LIMITED,NSE,INE377N01017,EQ,NSE_EQ|INE377N01017,1,100000,25907,10,WAAREEENER,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE377N01017
NSE_EQ,SHREE DIGVIJAY CEM CO LTD,NSE,INE232A01011,EQ,NSE_EQ|INE232A01011,1,100000,3099,1,SHREDIGCEM,Shree Digvijay Cement,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE232A01011
NSE_EQ,BLS E-SERVICES LIMITED,NSE,INE0NLT01010,EQ,NSE_EQ|INE0NLT01010,1,100000,22566,1,BLSE,BLS,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0NLT01010
NSE_EQ,SJVN LTD,NSE,INE002L01015,EQ,NSE_EQ|INE002L01015,1,100000,18883,1,SJVN,SJVN,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE002L01015
NSE_EQ,RUPA & COMPANY LTD,NSE,INE895B01021,EQ,NSE_EQ|INE895B01021,1,100000,25724,1,RUPA,Rupa & Company,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE895B01021
NSE_EQ,TEXMACO RAIL & ENG. LTD.,NSE,INE621L01012,EQ,NSE_EQ|INE621L01012,1,100000,21828,1,TEXRAIL,Texmaco Rail & Engineering,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE621L01012
NSE_EQ,IND MOTOR PART & ACC LTD,NSE,INE547E01014,EQ,NSE_EQ|INE547E01014,1,100000,12009,10,IMPAL,Indian Motor Parts & Accessories,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE547E01014
NSE_EQ,CHALET HOTELS LIMITED,NSE,INE427F01016,EQ,NSE_EQ|INE427F01016,1,100000,8546,5,CHALET,Chalet Hotels,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE427F01016
NSE_EQ,OIL INDIA LTD,NSE,INE274J01014,EQ,NSE_EQ|INE274J01014,1,100000,17438,5,OIL,Oil India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE274J01014
NSE_EQ,SATIA INDUSTRIES LIMITED,NSE,INE170E01023,EQ,NSE_EQ|INE170E01023,1,100000,11045,1,SATIA,Satia Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE170E01023
NSE_EQ,GRP LIMITED,NSE,INE137I01015,EQ,NSE_EQ|INE137I01015,1,100000,6543,10,GRPLTD,GRP,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE137I01015
NSE_EQ,TVS HOLDINGS LIMITED,NSE,INE105A01035,EQ,NSE_EQ|INE105A01035,1,100000,29008,100,TVSHLTD,SUNDARAM-CLAYTON,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE105A01035
NSE_EQ,FAIRCHEM ORGANICS LIMITED,NSE,INE0DNW01011,EQ,NSE_EQ|INE0DNW01011,1,100000,1614,5,FAIRCHEMOR,Fairchem Organics,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0DNW01011
NSE_EQ,CHEVIOT COMPANY LIMITED,NSE,INE974B01016,EQ,NSE_EQ|INE974B01016,1,100000,9879,10,CHEVIOT,Cheviot Company,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE974B01016
NSE_EQ,SHOPPERS STOP LIMITED,NSE,INE498B01024,EQ,NSE_EQ|INE498B01024,1,100000,11813,5,SHOPERSTOP,Shoppers Stop,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE498B01024
NSE_EQ,SEAMEC LIMITED,NSE,INE497B01018,EQ,NSE_EQ|INE497B01018,1,100000,2616,5,SEAMECLTD,Seamec,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE497B01018
NSE_EQ,BAYER CROPSCIENCE LTD,NSE,INE462A01022,EQ,NSE_EQ|INE462A01022,1,100000,17927,10,BAYERCROP,Bayer CropScience,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE462A01022
NSE_EQ,ADANI TOTAL GAS LIMITED,NSE,INE399L01023,EQ,NSE_EQ|INE399L01023,1,100000,6066,5,ATGL,Adani Total Gas,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE399L01023
NSE_EQ,GILLETTE INDIA LTD,NSE,INE322A01010,EQ,NSE_EQ|INE322A01010,1,100000,1576,50,GILLETTE,Gillette India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE322A01010
NSE_EQ,TATA CONSUMER PRODUCT LTD,NSE,INE192A01025,EQ,NSE_EQ|INE192A01025,1,100000,3432,10,TATACONSUM,Tata Consumer Products,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE192A01025
NSE_EQ,INDUS TOWERS LIMITED,NSE,INE121J01017,EQ,NSE_EQ|INE121J01017,1,100000,29135,5,INDUSTOWER,Indus Towers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE121J01017
NSE_EQ,ICICIPRAMC - ICICIINFRA,NSE,INF109KC16E5,EQ,NSE_EQ|INF109KC16E5,1,100000,10723,1,INFRAIETF,ICICIPRAMC - ICICIINFRA,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109KC16E5
NSE_EQ,ORIENT HOTELS LTD,NSE,INE750A01020,EQ,NSE_EQ|INE750A01020,1,100000,2493,1,ORIENTHOT,Orient Hotels,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE750A01020
NSE_EQ,SAKSOFT LIMITED,NSE,INE667G01023,EQ,NSE_EQ|INE667G01023,1,100000,11794,1,SAKSOFT,Saksoft,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE667G01023
NSE_EQ,MANKIND PHARMA LIMITED,NSE,INE634S01028,EQ,NSE_EQ|INE634S01028,1,100000,15380,10,MANKIND,Mankind Pharma,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE634S01028
NSE_EQ,NARAYANA HRUDAYALAYA LTD.,NSE,INE410P01011,EQ,NSE_EQ|INE410P01011,1,100000,11840,10,NH,Narayana Hrudayalaya,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE410P01011
NSE_EQ,INDO RAMA SYNTHETICS LTD,NSE,INE156A01020,EQ,NSE_EQ|INE156A01020,1,100000,10993,1,INDORAMA,Indo Rama Synthetics,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE156A01020
NSE_EQ,KRYSTAL INTEGRATED SER L,NSE,INE0QN801017,EQ,NSE_EQ|INE0QN801017,1,100000,23175,5,KRYSTAL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0QN801017
NSE_EQ,COHANCE LIFESCIENCES LTD,NSE,INE03QK01018,EQ,NSE_EQ|INE03QK01018,1,100000,17945,5,COHANCE,Suven Pharmaceuticals,1,NORMAL,50,2,#VALUE!,NSE_EQ|INE03QK01018
NSE_EQ,KRBL LIMITED,NSE,INE001B01026,EQ,NSE_EQ|INE001B01026,1,100000,10577,5,KRBL,KRBL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE001B01026
NSE_EQ,DILIP BUILDCON LIMITED,NSE,INE917M01012,EQ,NSE_EQ|INE917M01012,1,100000,18086,5,DBL,Dilip Buildcon,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE917M01012
NSE_EQ,VASCON ENGINEERS LTD,NSE,INE893I01013,EQ,NSE_EQ|INE893I01013,1,100000,18110,1,VASCONEQ,Vascon Engineers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE893I01013
NSE_EQ,ZUARI AGRO CHEMICALS LTD,NSE,INE840M01016,EQ,NSE_EQ|INE840M01016,1,100000,29050,5,ZUARI,Zuari Agro Chemicals,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE840M01016
NSE_EQ,HDB FINANCIAL SERVICES L,NSE,INE756I01012,EQ,NSE_EQ|INE756I01012,1,100000,757772,5,HDBFS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE756I01012
NSE_EQ,AWL AGRI BUSINESS LIMITED,NSE,INE699H01024,EQ,NSE_EQ|INE699H01024,1,100000,8110,5,AWL,Adani Wilmar,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE699H01024
NSE_EQ,WELSPUN ENTERPRISES LTD.,NSE,INE625G01013,EQ,NSE_EQ|INE625G01013,1,100000,11626,5,WELENT,Welspun Enterprises,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE625G01013
NSE_EQ,ASHOKA BUILDCON LTD,NSE,INE442H01029,EQ,NSE_EQ|INE442H01029,1,100000,20182,1,ASHOKA,Ashoka Buildcon,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE442H01029
NSE_EQ,ADIT BIRL SUN LIF AMC LTD,NSE,INE404A01024,EQ,NSE_EQ|INE404A01024,1,100000,6018,5,ABSLAMC,Adit Birl Sun Lif AMC,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE404A01024
NSE_EQ,GO FASHION INDIA LTD,NSE,INE0BJS01011,EQ,NSE_EQ|INE0BJS01011,1,100000,6964,5,GOCOLORS,Go Fashion India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0BJS01011
NSE_EQ,ABANS FINANCIAL SRVCS LTD,NSE,INE00ZE01026,EQ,NSE_EQ|INE00ZE01026,1,100000,13288,1,AFSL,Abans Holdings,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE00ZE01026
NSE_EQ,ADITYBIRLA SL GOLD ETF-GR,NSE,INF209KB18D3,EQ,NSE_EQ|INF209KB18D3,1,100000,23804,1,BSLGOLDETF,Aditya Birla SL Gold ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF209KB18D3
NSE_EQ,DCM SHRIRAM IND LTD,NSE,INE843D01027,EQ,NSE_EQ|INE843D01027,1,100000,7325,1,DCMSRIND,DCM Shriram Ind,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE843D01027
NSE_EQ,ECLERX SERVICES LTD,NSE,INE738I01010,EQ,NSE_EQ|INE738I01010,1,100000,15179,10,ECLERX,eClerx Services,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE738I01010
NSE_EQ,COCHIN SHIPYARD LIMITED,NSE,INE704P01025,EQ,NSE_EQ|INE704P01025,1,100000,21508,10,COCHINSHIP,Cochin Shipyard,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE704P01025
NSE_EQ,LODHA DEVELOPERS LIMITED,NSE,INE670K01029,EQ,NSE_EQ|INE670K01029,1,100000,3220,10,LODHA,Macrotech Developers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE670K01029
NSE_EQ,CAPITAL SMALL FIN BANK L,NSE,INE646H01017,EQ,NSE_EQ|INE646H01017,1,100000,22675,5,CAPITALSFB,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE646H01017
NSE_EQ,INOX INDIA LIMITED,NSE,INE616N01034,EQ,NSE_EQ|INE616N01034,1,100000,20607,10,INOXINDIA,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE616N01034
NSE_EQ,SWELECT ENERGY SYS LTD,NSE,INE409B01013,EQ,NSE_EQ|INE409B01013,1,100000,11909,5,SWELECTES,Swelect Energy Systems,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE409B01013
NSE_EQ,AMBER ENTERPRISES (I) LTD,NSE,INE371P01015,EQ,NSE_EQ|INE371P01015,1,100000,1185,50,AMBER,Amber Enterprises (I),1,NORMAL,20,5,#VALUE!,NSE_EQ|INE371P01015
NSE_EQ,SIEMENS ENERGY INDIA LTD,NSE,INE1NPP01017,EQ,NSE_EQ|INE1NPP01017,1,100000,756871,10,ENRIN,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE1NPP01017
NSE_EQ,MANOJ VAIBHAV GEM N JEW L,NSE,INE0KNT01012,EQ,NSE_EQ|INE0KNT01012,1,100000,19015,1,MVGJL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0KNT01012
NSE_EQ,MUFIN GREEN FINANCE LTD,NSE,INE08KJ01020,EQ,NSE_EQ|INE08KJ01020,1,100000,19783,1,MUFIN,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE08KJ01020
NSE_EQ,DR AGARWALS HEALTH CARE L,NSE,INE943P01029,EQ,NSE_EQ|INE943P01029,1,100000,29452,5,AGARWALEYE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE943P01029
NSE_EQ,DMCC SPECIALITY CHEMICALS,NSE,INE505A01010,EQ,NSE_EQ|INE505A01010,1,100000,6973,5,DMCC,DMCC Speciality Chemicals,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE505A01010
NSE_EQ,METRO BRANDS LIMITED,NSE,INE317I01021,EQ,NSE_EQ|INE317I01021,1,100000,7242,10,METROBRAND,Metro Brands,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE317I01021
NSE_EQ,JINDAL PHOTO LIMITED,NSE,INE796G01012,EQ,NSE_EQ|INE796G01012,1,100000,11743,10,JINDALPHOT,Jindal Photo,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE796G01012
NSE_EQ,SHRE PUSH CHEM & FERT LTD,NSE,INE712K01011,EQ,NSE_EQ|INE712K01011,1,100000,10588,5,SHREEPUSHK,Shre Push Chem & Fert,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE712K01011
NSE_EQ,WEALTH FRST PORT. MG. LTD,NSE,INE658T01017,EQ,NSE_EQ|INE658T01017,1,100000,1923,5,WEALTH,Wealth First Portfolio Managers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE658T01017
NSE_EQ,TASTY BITE EATABLES LTD,NSE,INE488B01017,EQ,NSE_EQ|INE488B01017,1,100000,20092,50,TASTYBITE,Tasty Bite Eatables,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE488B01017
NSE_EQ,ZOTA HEALTH CARE LIMITED,NSE,INE358U01012,EQ,NSE_EQ|INE358U01012,1,100000,11394,10,ZOTA,Zota Health Care,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE358U01012
NSE_EQ,JNK INDIA LIMITED,NSE,INE0OAF01028,EQ,NSE_EQ|INE0OAF01028,1,100000,23621,1,JNKINDIA,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0OAF01028
NSE_EQ,SANOFI INDIA LIMITED,NSE,INE058A01010,EQ,NSE_EQ|INE058A01010,1,100000,1442,10,SANOFI,Sanofi India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE058A01010
NSE_EQ,VST INDUSTRIES LTD,NSE,INE710A01016,EQ,NSE_EQ|INE710A01016,1,100000,3724,5,VSTIND,VST Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE710A01016
NSE_EQ,JKUMAR INFR.LTD.,NSE,INE576I01022,EQ,NSE_EQ|INE576I01022,1,100000,15266,5,JKIL,JKumar Infraprojects,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE576I01022
NSE_EQ,KDDL LIMITED,NSE,INE291D01011,EQ,NSE_EQ|INE291D01011,1,100000,14908,10,KDDL,KDDL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE291D01011
NSE_EQ,TRIVENI ENGG. & INDS. LTD,NSE,INE256C01024,EQ,NSE_EQ|INE256C01024,1,100000,13081,5,TRIVENI,Triveni Engineering & Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE256C01024
NSE_EQ,STOVE KRAFT LIMITED,NSE,INE00IN01015,EQ,NSE_EQ|INE00IN01015,1,100000,2107,5,STOVEKRAFT,Stove Kraft,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE00IN01015
NSE_EQ,GNA AXLES LIMITED,NSE,INE934S01014,EQ,NSE_EQ|INE934S01014,1,100000,18571,5,GNA,GNA Axles,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE934S01014
NSE_EQ,DEVYANI INTERNATIONAL LTD,NSE,INE872J01023,EQ,NSE_EQ|INE872J01023,1,100000,5373,1,DEVYANI,Devyani International,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE872J01023
NSE_EQ,GUJARAT GAS LIMITED,NSE,INE844O01030,EQ,NSE_EQ|INE844O01030,1,100000,10599,5,GUJGASLTD,Gujarat Gas,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE844O01030
NSE_EQ,SEQUENT SCIENTIFIC LTD.,NSE,INE807F01027,EQ,NSE_EQ|INE807F01027,1,100000,14296,1,SEQUENT,Sequent Scientific,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE807F01027
NSE_EQ,SUNDARAM FINANCE LTD,NSE,INE660A01013,EQ,NSE_EQ|INE660A01013,1,100000,3339,10,SUNDARMFIN,Sundaram Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE660A01013
NSE_EQ,THE NEW INDIA ASSU CO LTD,NSE,INE470Y01017,EQ,NSE_EQ|INE470Y01017,1,100000,399,1,NIACL,The New India Assurance Co,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE470Y01017
NSE_EQ,GANESH HOUSING LIMITED,NSE,INE460C01014,EQ,NSE_EQ|INE460C01014,1,100000,14339,5,GANESHHOU,Ganesh Housing,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE460C01014
NSE_EQ,MAGADH SUGAR & ENERGY LTD,NSE,INE347W01011,EQ,NSE_EQ|INE347W01011,1,100000,21392,5,MAGADSUGAR,Magadh Sugar,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE347W01011
NSE_EQ,PANAMA PETROCHEM LTD,NSE,INE305C01029,EQ,NSE_EQ|INE305C01029,1,100000,25392,5,PANAMAPET,Panama Petrochem,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE305C01029
NSE_EQ,GODREJ INDUSTRIES LTD,NSE,INE233A01035,EQ,NSE_EQ|INE233A01035,1,100000,10925,10,GODREJIND,Godrej Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE233A01035
NSE_EQ,SANGHI INDUSTRIES LTD,NSE,INE999B01013,EQ,NSE_EQ|INE999B01013,1,100000,2997,1,SANGHIIND,SANGHI INDUSTRIES,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE999B01013
NSE_EQ,MRF LTD,NSE,INE883A01011,EQ,NSE_EQ|INE883A01011,1,100000,2277,500,MRF,MRF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE883A01011
NSE_EQ,UTTAM SUGAR MILLS LTD.,NSE,INE786F01031,EQ,NSE_EQ|INE786F01031,1,100000,13376,1,UTTAMSUGAR,Uttam Sugar Mills,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE786F01031
NSE_EQ,DIVGI TORQTRANSFER SYST L,NSE,INE753U01022,EQ,NSE_EQ|INE753U01022,1,100000,14479,5,DIVGIITTS,Divgi Torqtransfer Syst,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE753U01022
NSE_EQ,GHCL LIMITED,NSE,INE539A01019,EQ,NSE_EQ|INE539A01019,1,100000,1127,5,GHCL,GHCL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE539A01019
NSE_EQ,ONMOBILE GLOBAL LTD.,NSE,INE809I01019,EQ,NSE_EQ|INE809I01019,1,100000,15278,1,ONMOBILE,OnMobile Global,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE809I01019
NSE_EQ,ICRA LIMITED,NSE,INE725G01011,EQ,NSE_EQ|INE725G01011,1,100000,14523,50,ICRA,ICRA,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE725G01011
NSE_EQ,CENTURY ENKA LTD,NSE,INE485A01015,EQ,NSE_EQ|INE485A01015,1,100000,619,5,CENTENKA,Century Enka,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE485A01015
NSE_EQ,CHAMAN LAL SETIA EXP LTD,NSE,INE419D01026,EQ,NSE_EQ|INE419D01026,1,100000,3482,5,CLSEL,Chaman Lal Setia Exp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE419D01026
NSE_EQ,FSN E COMMERCE VENTURES,NSE,INE388Y01029,EQ,NSE_EQ|INE388Y01029,1,100000,6545,5,NYKAA,Nykaa,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE388Y01029
NSE_EQ,NRB BEARING LIMITED,NSE,INE349A01021,EQ,NSE_EQ|INE349A01021,1,100000,7553,5,NRBBEARING,NRB Bearing,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE349A01021
NSE_EQ,D. P. ABHUSHAN LIMITED,NSE,INE266Y01019,EQ,NSE_EQ|INE266Y01019,1,100000,936,10,DPABHUSHAN,D. P. Abhushan,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE266Y01019
NSE_EQ,FINOLEX INDUSTRIES LTD,NSE,INE183A01024,EQ,NSE_EQ|INE183A01024,1,100000,1041,1,FINPIPE,Finolex Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE183A01024
NSE_EQ,QUALITY POWER ELEC EQUP L,NSE,INE0SII01026,EQ,NSE_EQ|INE0SII01026,1,100000,29711,5,QPOWER,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0SII01026
NSE_EQ,TUBE INVEST OF INDIA LTD,NSE,INE974X01010,EQ,NSE_EQ|INE974X01010,1,100000,312,10,TIINDIA,Tube Investments of India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE974X01010
NSE_EQ,KABRA EXTRUSION TECHNIK L,NSE,INE900B01029,EQ,NSE_EQ|INE900B01029,1,100000,1805,1,KABRAEXTRU,Kabra Extrusion Technik,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE900B01029
NSE_EQ,SKF INDIA LTD,NSE,INE640A01023,EQ,NSE_EQ|INE640A01023,1,100000,3186,10,SKFINDIA,SKF India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE640A01023
NSE_EQ,PTC INDIA FIN SERV LTD,NSE,INE560K01014,EQ,NSE_EQ|INE560K01014,1,100000,22602,1,PFS,PTC India Fin Serv,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE560K01014
NSE_EQ,SUN TV NETWORK LIMITED,NSE,INE424H01027,EQ,NSE_EQ|INE424H01027,1,100000,13404,5,SUNTV,Sun TV Network,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE424H01027
NSE_EQ,NILKAMAL LIMITED,NSE,INE310A01015,EQ,NSE_EQ|INE310A01015,1,100000,2421,10,NILKAMAL,Nilkamal,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE310A01015
NSE_EQ,SONATA SOFTWARE LTD,NSE,INE269A01021,EQ,NSE_EQ|INE269A01021,1,100000,6596,5,SONATSOFTW,Sonata Software,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE269A01021
NSE_EQ,CAPRI GLOBAL CAPITAL LTD,NSE,INE180C01042,EQ,NSE_EQ|INE180C01042,1,100000,20329,1,CGCL,Capri Global Capital,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE180C01042
NSE_EQ,WESTERN CARRIERS (IND) L,NSE,INE0CJF01024,EQ,NSE_EQ|INE0CJF01024,1,100000,25403,1,WCIL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0CJF01024
NSE_EQ,AMRUTAJAN HEALTH LTD,NSE,INE098F01031,EQ,NSE_EQ|INE098F01031,1,100000,17547,5,AMRUTANJAN,Amrutajan Health,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE098F01031
NSE_EQ,ARVIND SMARTSPACES LTD,NSE,INE034S01021,EQ,NSE_EQ|INE034S01021,1,100000,10457,5,ARVSMART,Arvind Smartspaces,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE034S01021
NSE_EQ,HINDUSTAN UNILEVER LTD.,NSE,INE030A01027,EQ,NSE_EQ|INE030A01027,1,100000,1394,10,HINDUNILVR,Hindustan Unilever,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE030A01027
NSE_EQ,DHARMAJ CROP GUARD LTD,NSE,INE00OQ01016,EQ,NSE_EQ|INE00OQ01016,1,100000,13001,1,DHARMAJ,Dharmaj Crop Guard,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE00OQ01016
NSE_EQ,AMARA RAJA ENERGY MOB LTD,NSE,INE885A01032,EQ,NSE_EQ|INE885A01032,1,100000,100,5,ARE&M,Amara Raja Batteries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE885A01032
NSE_EQ,COLGATE PALMOLIVE LTD.,NSE,INE259A01022,EQ,NSE_EQ|INE259A01022,1,100000,15141,10,COLPAL,Colgate Palmolive,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE259A01022
